0.0,0.0,0.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,59.0
102.0,32.0,58.008620049092706
102.0,32.0,58.008620049092706
102.0,32.0,58.008620049092706
102.0,32.0,58.008620049092706
102.0,32.0,58.008620049092706
102.0,32.0,58.008620049092706
102.0,32.0,58.008620049092706
102.0,32.0,58.008620049092706
102.0,32.0,58.008620049092706
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
101.0,31.0,59.00847396772772
100.0,31.0,59.00847396772772
100.0,31.0,59.00847396772772
100.0,31.0,59.00847396772772
100.0,31.0,59.00847396772772
100.0,31.0,59.00847396772772
102.00490184299969,31.0,59.00847396772772
102.00490184299969,31.0,59.00847396772772
101.00495037373169,31.0,60.00833275470999
101.00495037373169,31.0,60.00833275470999
101.00495037373169,31.0,59.033888572581766
101.00495037373169,31.0,59.033888572581766
103.01941564578979,31.0,59.033888572581766
102.0196059588548,31.0,60.03332407921454
102.0196059588548,31.0,60.03332407921454
102.0196059588548,31.0,60.03332407921454
103.04368005850722,31.0,60.03332407921454
102.04410811016969,31.016124838541646,60.07495318350236
102.04410811016969,31.016124838541646,60.07495318350236
105.07616285342742,31.016124838541646,60.07495318350236
105.07616285342742,31.016124838541646,60.07495318350236
104.0768946500615,31.016124838541646,60.07495318350236
105.11898020814318,31.016124838541646,60.07495318350236
105.11898020814318,31.016124838541646,60.13318551349163
106.16967551989597,31.016124838541646,60.13318551349163
106.16967551989597,31.016124838541646,60.13318551349163
107.22872749408155,31.064449134018133,60.207972893961475
106.23088063270491,30.066592756745816,60.207972893961475
108.29589096544707,30.066592756745816,60.207972893961475
108.37435120913067,30.066592756745816,60.29925372672534
108.37435120913067,30.066592756745816,60.29925372672534
109.45775440780794,30.066592756745816,60.29925372672534
109.55363982999378,30.14962686336267,60.40695324215582
110.65260954898443,30.14962686336267,60.40695324215582
109.65856099730654,30.14962686336267,60.530983801686226
110.76551810017412,30.14962686336267,60.530983801686226
111.87939935484101,30.14962686336267,61.66036003787198
113.0,30.265491900843113,60.67124524847005
114.12712210513327,29.274562336608895,61.814237842102365
115.26057435220423,29.274562336608895,60.8276253029822
114.42464769445436,29.274562336608895,61.814237842102365
117.71151175649729,30.4138126514911,60.01666435249463
116.72617529928752,30.4138126514911,61.0
119.05040949110591,30.4138126514911,60.207972893961475
119.23925528113634,30.4138126514911,61.39218191268331
120.41594578792295,30.59411708155671,60.41522986797286
120.61923561356207,29.614185789921695,61.61168720299745
123.0,29.614185789921695,60.63827174318213
122.24974437601087,29.614185789921695,60.876925020897694
122.48265183282079,30.805843601498726,60.876925020897694
123.9395013706284,30.805843601498726,60.166435825965294
124.1933975700802,31.04834939252005,61.40032573203501
123.4908903522847,30.083217912982647,61.40032573203501
125.0,30.083217912982647,60.728905802755904
124.32618388738553,30.083217912982647,61.98386886924694
124.61942063739504,31.32091952673165,61.032778078668514
126.17844506887855,31.32091952673165,61.35144660071187
126.49110640673517,30.364452901377952,61.35144660071187
126.19429464123962,30.364452901377952,61.68468205316454
126.53062870309307,30.675723300355934,62.03224967708329
125.93649193144932,31.622776601683793,61.09828148156051
125.35549449465708,31.953090617340916,61.465437442517235
127.01574705523721,31.953090617340916,61.84658438426491
126.46343345014795,32.31098884280702,61.84658438426491
127.23600119463045,32.31098884280702,61.326992425847855
128.94960255851896,32.69556544854363,61.741396161732524
128.4445405612866,32.69556544854363,61.741396161732524
128.37834708392222,34.0147027033899,61.26989472816156
128.35108102388543,33.1058907144937,61.71709649683789
129.25169244539896,33.54101966249684,60.8276253029822
129.71121771072848,33.54101966249684,61.29437168288782
131.12589370524802,34.0,61.773780845922005
